dateTime,nh3,co,no2,c3h8,c4h10,ch4,h2,c2h5oh  
2020-08-22 09:34:45.929012,0.03,0.00,1340.80,8.12,23971.39,9520.42,994104970000.00,4547.96
2020-08-22 09:34:55.955969,0.03,0.00,4.43,9.15,28697.41,11092.05,652.92,0.74
2020-08-22 09:35:05.998792,0.04,0.00,134.94,5.66,13906.80,5996.20,202812060.00,136.56
2020-08-22 09:35:16.041192,0.03,0.00,4.39,8.61,26186.04,10262.22,630.96,0.73
2020-08-22 09:35:26.068254,0.03,0.00,4.41,9.44,30080.51,11544.35,641.82,0.74
2020-08-22 09:35:36.111307,0.03,0.00,1340.80,8.12,23971.39,9520.42,994104970000.00,4547.96
2020-08-22 09:35:46.154145,0.03,0.00,227.22,6.38,16670.12,6993.73,1395030700.00,302.58
2020-08-22 09:35:56.212641,0.03,0.00,3042.85,7.67,22009.87,8854.74,20631830000000.00,15892.86
2020-08-22 09:36:06.271028,0.03,0.00,3042.85,7.46,21112.55,8547.26,20631830000000.00,15892.86
2020-08-22 09:36:16.298022,0.03,0.00,4.43,8.87,27401.58,10665.30,652.92,0.74
2020-08-22 09:36:26.340771,0.03,0.00,179.33,6.38,16670.12,6993.73,581029120.00,210.82
2020-08-22 09:36:36.383722,0.03,0.00,454.56,7.89,22961.39,9178.73,18154996000.00,872.18
2020-08-22 09:36:46.442259,0.03,0.00,3042.85,9.15,28697.41,11092.05,20631830000000.00,156.06
2020-08-22 09:36:56.485122,0.03,0.00,591.49,8.12,23971.39,9520.42,48104387000.00,628.03
2020-08-22 09:37:06.528130,0.04,0.00,107.32,5.66,13906.80,5996.20,18154996000.00,872.18
2020-08-22 09:37:16.570906,0.03,0.00,454.56,7.89,22961.39,9178.73,48104387000.00,1303.76
2020-08-22 09:37:26.613709,0.03,0.00,4.39,9.15,28697.41,11092.05,113242300.00,107.38
2020-08-22 09:37:36.656158,0.03,0.00,4.41,9.44,30080.51,10665.30,641.82,0.74
2020-08-22 09:37:46.699056,0.04,0.00,124.39,5.79,14405.32,9178.73,994104970000.00,4547.96
2020-08-22 09:37:56.742062,0.03,0.00,591.49,7.67,22009.87,9520.42,169009090000.00,2189.49
2020-08-22 09:38:06.785516,0.03,0.00,4.41,8.87,12979.67,5655.02,113242300.00,107.38
2020-08-22 09:38:16.827687,0.03,0.00,305.63,7.26,23971.39,9520.42,48104387000.00,1303.76
2020-08-22 09:38:26.885790,0.03,0.00,107.32,8.12,23971.39,9520.42,48104387000.00,1303.76
2020-08-22 09:38:36.928648,0.03,0.00,305.63,8.12,23971.39,9520.42,4178458900.00,475.78
2020-08-22 09:38:46.971478,0.03,0.00,115.28,6.38,16670.12,6993.73,113242300.00,107.38
2020-08-22 09:38:57.014356,0.03,0.00,227.22,7.89,22961.39,9178.73,1395030700.00,302.58
2020-08-22 09:39:07.057102,0.03,0.00,227.22,7.89,22961.39,9178.73,1395030700.00,302.58
2020-08-22 09:39:17.099914,0.03,0.00,227.22,7.89,22961.39,9178.73,1395030700.00,302.58
2020-08-22 09:39:27.142608,0.04,0.00,79.19,5.66,13906.80,5996.20,28214224.00,60.52
2020-08-22 09:39:37.185447,0.03,0.00,179.33,7.89,22961.39,9178.73,581029120.00,210.82
2020-08-22 09:39:47.228215,0.03,0.00,161.84,7.89,22961.39,9178.73,397439170.00,180.25
2020-08-22 09:39:57.271016,0.03,0.00,161.84,8.12,23971.39,9520.42,397439170.00,180.25
2020-08-22 09:40:07.313333,0.04,0.00,47.39,4.75,10666.06,4786.76,4221791.50,27.64
2020-08-22 09:40:17.340770,0.03,0.00,100.33,7.07,19465.23,7977.56,67729600.00,86.86
2020-08-22 09:40:27.383431,0.03,0.00,147.26,7.89,22961.39,9178.73,280256860.00,156.06
2020-08-22 09:40:37.426208,0.03,0.00,147.26,8.12,23971.39,9520.42,280256860.00,156.06
2020-08-22 09:40:47.468772,0.04,0.00,68.11,5.79,14405.32,6178.22,16151227.00,48.08
2020-08-22 09:40:57.511676,0.03,0.00,134.94,7.89,22961.39,9178.73,202812060.00,136.56
2020-08-22 09:41:07.554492,0.03,0.00,124.39,8.12,23971.39,9520.42,150082140.00,120.61
2020-08-22 09:41:17.597264,0.03,0.00,161.84,9.15,28697.41,11092.05,397439170.00,180.25
2020-08-22 09:41:27.639912,0.04,0.00,54.93,5.66,13906.80,5996.20,7289337.50,34.63
2020-08-22 09:41:37.682623,0.03,0.00,88.61,8.12,23971.39,9520.42,42765944.00,71.85
2020-08-22 09:41:47.725267,0.03,0.00,100.33,8.12,23971.39,9520.42,67729600.00,86.86
2020-08-22 09:41:57.767929,0.03,0.00,107.32,8.12,23971.39,9520.42,86917696.00,96.28
2020-08-22 09:42:07.795019,0.05,0.00,36.94,4.29,9155.97,4204.82,1679040.30,18.90
2020-08-22 09:42:17.837634,0.03,0.00,83.65,7.07,19465.23,7977.56,34564600.00,65.81
2020-08-22 09:42:27.880242,0.03,0.00,107.32,7.89,22961.39,9178.73,86917696.00,96.28
2020-08-22 09:42:37.922900,0.03,0.00,100.33,8.12,23971.39,9520.42,67729600.00,86.86
2020-08-22 09:42:47.965618,0.04,0.00,54.93,5.79,14405.32,6178.22,7289337.50,34.63
2020-08-22 09:42:58.008389,0.03,0.00,94.13,7.89,22961.39,9178.73,53494468.00,78.80
2020-08-22 09:43:08.051154,0.03,0.00,100.33,8.12,23971.39,9520.42,67729600.00,86.86
2020-08-22 09:43:18.093907,0.03,0.00,100.33,8.12,23971.39,9520.42,67729600.00,86.86
2020-08-22 09:43:28.136558,0.04,0.00,65.03,6.54,17313.48,7222.25,13610611.00,44.80
2020-08-22 09:43:38.179385,0.03,0.00,124.39,8.61,26186.04,10262.22,150082140.00,120.61
2020-08-22 09:43:48.222210,0.03,0.00,147.26,9.44,30080.51,11544.35,280256860.00,156.06
2020-08-22 09:43:58.264858,0.03,0.00,94.13,8.12,23971.39,9520.42,53494468.00,78.80
2020-08-22 09:44:08.291906,0.04,0.00,38.01,4.85,11009.32,4917.25,1865203.50,19.73
2020-08-22 09:44:18.334680,0.03,0.00,62.20,6.89,18708.40,7713.41,11543983.00,41.86
2020-08-22 09:44:28.377238,0.03,0.00,100.33,9.15,28697.41,11092.05,67729600.00,86.86
2020-08-22 09:44:38.419860,0.03,0.00,75.14,8.12,23971.39,9520.42,23239384.00,55.87
2020-08-22 09:44:48.462489,0.03,0.00,88.61,8.36,25044.55,9881.11,42765944.00,71.85
2020-08-22 09:44:58.505140,0.03,0.00,71.46,7.89,22961.39,9178.73,19300496.00,51.75
2020-08-22 09:45:08.532369,0.03,0.00,71.46,8.12,23971.39,9520.42,19300496.00,51.75
2020-08-22 09:45:18.574931,0.03,0.00,71.46,7.89,22961.39,9178.73,19300496.00,51.75
2020-08-22 09:45:28.617559,0.03,0.00,88.61,8.87,27401.58,10665.30,42765944.00,71.85
2020-08-22 09:45:38.660177,0.03,0.00,71.46,7.89,22961.39,9178.73,19300496.00,51.75
2020-08-22 09:45:48.702827,0.03,0.00,88.61,9.15,28697.41,11092.05,42765944.00,71.85
2020-08-22 09:45:58.729979,0.03,0.00,71.46,8.12,23971.39,9520.42,19300496.00,51.75
2020-08-22 09:46:08.772436,0.03,0.00,57.17,7.07,19465.23,7977.56,8451512.00,36.81
2020-08-22 09:46:18.815014,0.03,0.00,71.46,7.89,22961.39,9178.73,19300496.00,51.75
2020-08-22 09:46:28.857696,0.03,0.00,75.14,8.87,27401.58,10665.30,23239384.00,55.87
2020-08-22 09:46:38.900271,0.03,0.00,79.19,8.12,23971.39,9520.42,28214224.00,60.52
2020-08-22 09:46:48.927549,0.03,0.00,79.19,7.67,22009.87,8854.74,28214224.00,60.52
2020-08-22 09:46:58.970216,0.03,0.00,79.19,7.89,22961.39,9178.73,28214224.00,60.52
2020-08-22 09:47:09.012992,0.03,0.00,100.33,9.15,28697.41,11092.05,67729600.00,86.86
2020-08-22 09:47:19.055569,0.03,0.00,83.65,8.12,23971.39,9520.42,34564600.00,65.81
2020-08-22 09:47:29.098241,0.03,0.00,79.19,7.67,22009.87,8854.74,28214224.00,60.52
2020-08-22 09:47:39.140966,0.03,0.00,107.32,8.61,26186.04,10262.22,86917696.00,96.28
